acc_x(g)_mean,acc_x(g)_std,acc_x(g)_max,acc_x(g)_min,acc_x(g)_median,acc_x(g)_q1,acc_x(g)_q3,acc_x(g)_skew,acc_x(g)_kurtosis,acc_y(g)_mean,acc_y(g)_std,acc_y(g)_max,acc_y(g)_min,acc_y(g)_median,acc_y(g)_q1,acc_y(g)_q3,acc_y(g)_skew,acc_y(g)_kurtosis,acc_z(g)_mean,acc_z(g)_std,acc_z(g)_max,acc_z(g)_min,acc_z(g)_median,acc_z(g)_q1,acc_z(g)_q3,acc_z(g)_skew,acc_z(g)_kurtosis,gyro_x(dps)_mean,gyro_x(dps)_std,gyro_x(dps)_max,gyro_x(dps)_min,gyro_x(dps)_median,gyro_x(dps)_q1,gyro_x(dps)_q3,gyro_x(dps)_skew,gyro_x(dps)_kurtosis,gyro_y(dps)_mean,gyro_y(dps)_std,gyro_y(dps)_max,gyro_y(dps)_min,gyro_y(dps)_median,gyro_y(dps)_q1,gyro_y(dps)_q3,gyro_y(dps)_skew,gyro_y(dps)_kurtosis,gyro_z(dps)_mean,gyro_z(dps)_std,gyro_z(dps)_max,gyro_z(dps)_min,gyro_z(dps)_median,gyro_z(dps)_q1,gyro_z(dps)_q3,gyro_z(dps)_skew,gyro_z(dps)_kurtosis,acc_x(g)_fft_power,acc_x(g)_fft_peak_freq,acc_y(g)_fft_power,acc_y(g)_fft_peak_freq,acc_z(g)_fft_power,acc_z(g)_fft_peak_freq,gyro_x(dps)_fft_power,gyro_x(dps)_fft_peak_freq,gyro_y(dps)_fft_power,gyro_y(dps)_fft_peak_freq,gyro_z(dps)_fft_power,gyro_z(dps)_fft_peak_freq,person_id,file_name
0.9603080335148172,0.3546225266433199,2.0703601302590813,0.20844266034583253,0.9297985826302518,0.6626491971946266,1.225983917785906,0.33438432418441233,-0.731467811675957,-0.06973270619393236,0.3394144423894769,0.8362645677745384,-1.3534757954897554,0.02188045029339802,-0.2785458246401758,0.17011016626965791,-0.7949387934011364,0.2511228657319031,-0.1961746689407965,0.24217398043851135,0.43680308650442856,-1.587880839732563,-0.16272434116171225,-0.3502196089239752,-0.02055653231883735,-0.6822990291006142,1.0581562246643106,0.8415948826525598,50.71300917548508,274.62426630241407,-175.39916532435007,-2.9909653831142053,-37.60894346929696,39.06153374242926,0.20096929382664494,0.14204880588837243,-3.4956471459697087,38.96311053858698,94.9401636471187,-160.4418694482616,-6.237010561302324,-29.594762465622317,24.78503585311895,-0.15447597991618134,0.07227932750264099,1.5415075838666883,63.97193094457286,212.12234626450882,-166.59340358524102,5.052130731640977,-42.921159525550834,44.188294468228904,0.054155238798315214,-0.23449423285342785,6036184.256463287,0.0,691573.3287303675,0.02125,559484.5682042703,0.0,14817701269.896996,0.010416666666666668,8814778743.232937,0.010416666666666668,23585956959.79191,0.03166666666666667,4,a1t1.xlsx
0.9670066008611624,0.29963081290398635,1.89216782354251,0.3705024631307809,0.9376394414174554,0.719546694665572,1.2012882374229141,0.31209239968328223,-0.7108240465300066,-0.06700265468093587,0.2651071072971674,0.5682441338148733,-0.8757116996140221,-0.007009879015444062,-0.24250835444495306,0.13032875685355685,-0.6177000437337808,-0.2318927990586932,-0.177769448584578,0.2079947851580131,0.4051130444285557,-0.8989624055601445,-0.14477461093470334,-0.33130978708029857,-0.030962219702738273,-0.3564404736402992,-0.27797333507228794,0.6059546786682913,40.642670449977054,94.77082400254815,-113.89677381507299,-0.23624336315024957,-30.944514785966398,34.377456687969264,-0.07595853729318919,-0.7285994189130256,-1.8942823157958308,34.108815747787034,81.87951479547667,-116.42981245847524,-4.140965566294394,-26.983206350491916,23.784034882718906,-0.00657062862840728,-0.47259068996562625,0.7545987281211457,49.466382106824675,120.27433703215739,-136.60791108805714,5.554000713628453,-30.00640518100816,36.126442613854735,-0.34045469591178174,-0.2858985674816692,6405502.438441021,0.0,467319.5879610288,0.020800000000000003,467898.796893706,0.0,10326211514.862741,0.010400000000000001,7293747607.552637,0.010400000000000001,15296827362.367916,0.020800000000000003,4,a1t2.xlsx
0.9643026827137339,0.3141567027714796,2.0153379112216605,0.22242301840653877,0.9307904035370949,0.7108168527468867,1.2051738767351396,0.4086818657375161,-0.5537504572038712,-0.07646881409979524,0.285267282559879,0.7891328806084753,-1.0565047744802512,-0.010521441273041294,-0.2423767273633455,0.11616947071204353,-0.7079686734351774,0.1022902063022677,-0.20063833856531826,0.22576438121598372,0.35603321646044256,-1.0053152276302821,-0.15928329537161026,-0.356639195244475,-0.03856710513660856,-0.5048834950755996,-0.1343583103683894,1.182482310512373,47.823574738459726,146.51996977979792,-176.297796106888,1.021449412929222,-35.25539114641694,38.46801026149158,-0.11062144503756939,-0.435568611348649,-0.19747715662178503,36.60764578215744,113.36715204381929,-138.61820198708602,-1.8359597574077795,-27.09927191346167,25.187427089782346,-0.018073239113432803,-0.12850550303284036,1.3096816545650025,52.650297800825896,144.08662747695047,-201.1713778652995,7.38308519539043,-35.22123420515224,39.836697387015676,-0.3382091221723604,-0.28997774402860577,6428588.1111571975,0.0,545155.6376807932,0.0204,570158.1170505456,0.0,14303078532.373241,0.01,8375992043.370607,0.01,17336057028.44973,0.010400000000000001,4,a1t3.xlsx
0.9682290921638214,0.3154262750221612,1.8505507595321216,0.18132671426803798,0.9400810209564059,0.7169340175425083,1.2080728294105108,0.37182312377248583,-0.6029441991922009,-0.06213245004844822,0.2704169040983862,0.7745766658109926,-0.8901140173408841,-0.010564922189842434,-0.22768126875843503,0.11952063199622712,-0.6195273935136659,0.09063950635655393,-0.16933348217097197,0.19846868119797023,0.2793540211863415,-0.8838839887775524,-0.1367425280209195,-0.28742511400986714,-0.034864532022698125,-0.571250054259515,-0.005539826123714953,-7.377662725042641,38.464234928656055,111.90435800567819,-126.63129092464372,-7.403478239391617,-34.73298514972491,22.08943959010687,-0.0511235763068637,-0.382007065793609,-7.378331689014365,34.78817073005329,77.31964965748159,-108.78983703952305,-7.838826384955194,-32.73250995529368,17.584443104725846,-0.052115462839973245,-0.4841515759599191,-1.8099379280978183,54.63918623337857,137.99034644637896,-166.14635008415593,2.6397573592948484,-38.860858315871596,38.20888543787504,-0.2347505617607152,-0.47110289652178183,7009858.454834319,0.0,520423.6251891682,0.02,460110.24426011293,0.0,10369348385.295776,0.01,8549078624.493603,0.01,20203723861.433895,0.02,4,a1t4.xlsx
0.958464312837308,0.3602129114080318,2.3487284447194052,0.1643311820851453,0.9033236847241455,0.6694933011606888,1.2231154571200864,0.3785057593312082,-0.5975212320001444,-0.0928236338539427,0.3286164635729931,0.7712736794142944,-1.1686386865423217,-0.017744199831468396,-0.2976198301663514,0.12679894054497937,-0.6161174884196605,-0.08755051949454673,-0.18667118326408774,0.2522372849599209,0.4484333786496203,-1.3751257871424267,-0.15718839895107656,-0.3638780045472839,-0.0020520843455656213,-0.33484623775328975,-0.15992213134413502,1.901063711597004,55.7118991737138,153.69124538383903,-135.18541168026448,-2.2688727425831123,-42.22987153951081,45.338529989847395,0.17055757813768777,-0.7541050889993306,0.5949890472058585,42.45487412602936,102.94859040306521,-192.3678604088249,-3.0493705606407193,-27.96677039451693,33.22208627473875,-0.10350210799234029,-0.14994951196717698,0.5730790076898252,67.57665018106098,251.7751195111037,-184.78435817509958,8.499130052474971,-51.07770235290401,46.45097732791931,-0.12632382986929414,-0.457944648277826,5546073.984991766,0.0,616840.4877339463,0.021739130434782608,520905.1287155334,0.0,16438303392.193523,0.010869565217391304,9536655146.333218,0.03260869565217391,24159070646.29306,0.03260869565217391,4,a1t5.xlsx
0.9511187337865197,0.3897236644795559,2.296476044854347,0.012973540454118455,0.8990162861199997,0.6761289274916169,1.2492873761073011,0.19309683192620014,-0.5310369799495542,-0.15481987978912068,0.45617534895455186,0.749322469049402,-1.9214788424269351,-0.03260947401111193,-0.3182839852912913,0.1414929309182616,-1.3384340754547992,1.6719863381543139,-0.19583277615389955,0.25988317193545535,0.598340427397696,-1.2752067792237751,-0.15951208352380053,-0.3582775698235138,-0.013414031566386313,-0.4863839131996269,0.07561558293360049,25.28703153799081,80.48043174475849,269.05859487706147,-176.8719974139175,14.81777180877776,-36.45370479377283,87.47445821954028,0.2743412363014667,-0.5926387929387995,-2.8090917148714145,41.04350901207962,97.11891416774334,-167.52688140894432,-4.7378956062131765,-26.897682768589785,26.225263920222133,-0.3349207574166215,0.24916178841997727,-5.206126001796817,79.01476682780368,219.25530498720238,-219.73505252377961,0.37974889522279076,-55.91053012382902,46.863883928479126,-0.0949245173492237,-0.27717404964619075,7142016.93160571,0.0,1568760.3746008603,0.020384615384615383,715814.6374745071,0.0,48107768878.90425,0.0,11441033847.221603,0.01,42388154963.63968,0.020384615384615383,4,a2t1.xlsx
0.9679923114491339,0.4225409667455395,2.7324021688581346,0.08122140107903689,0.9514007507804877,0.6518513580949992,1.2287115232977754,0.4563861395120382,0.016090212994127384,0.09096177720821969,0.30006018223858194,0.8614266238668526,-1.4295299275637063,0.1342617877373222,-0.032195136800159146,0.2607955426762206,-0.9876993084326375,1.7788066421277176,-0.2109776535393103,0.24667173363127673,0.3863004624481897,-1.6672231302194995,-0.14850179487825393,-0.3181198542147355,-0.046328245366531316,-1.1359205528083325,1.3787469731269164,21.49039143922463,44.547882707749295,193.94192624652527,-153.2369164435515,19.142191713106904,-10.698434940541494,52.23902204780346,0.16863002462910412,-0.0881258976020427,2.4812986456293875,29.259808229652858,88.30084596801325,-170.254199453321,0.9760264743201527,-13.188838790630282,18.69300072372138,-0.5789991513978401,3.022825251500424,-5.104533472408719,49.626691595964324,242.19287731250466,-238.36841764813482,-7.990111727669062,-32.23525877509397,18.980646202290547,0.37571408393465755,1.985900201033739,10039949.852426028,0.0,884791.4209013592,0.0,948226.6301905151,0.0,22017157001.59039,0.0,7760638985.443769,0.030666666666666665,22399783026.587074,0.010333333333333333,4,a2t2.xlsx
0.9611587130387077,0.36096524180341794,2.4924148186963184,0.1232448437637064,0.9299278065128551,0.7030273637274161,1.1873723655640582,0.5456057958983366,0.3437595032040166,0.15273921365081075,0.26468302725260917,0.8576719304321866,-0.7925226851424054,0.15232009841883137,0.014694116413561551,0.3305110642962988,-0.38898086332300336,0.29712216141975745,-0.21433309591010297,0.23310139649139827,0.3386968164760365,-1.1803416085921297,-0.15624202455192088,-0.3204889156918116,-0.05672283969764448,-1.0469900457960921,0.8503602980118763,18.710924449707093,44.79262437315133,201.222527763908,-141.5748755801098,16.372302560002204,-13.024428777713938,50.61669667572851,0.13075615044939798,-0.057040428791164555,3.621857585767818,28.813229924402926,89.55575336176129,-135.67339205437077,1.7204314364899487,-11.23555532935423,19.48661511521893,-0.4581036006605974,1.7771038674906823,-4.573454762174798,38.105696372037904,166.39014360654227,-143.66369330018048,-7.119015600953768,-30.557823186906766,16.18401804910826,0.5382980026710338,0.8398355386825918,13661420.827627907,0.0,1210287.385037464,0.0,1299563.184150497,0.0,30539953480.279526,0.0,10929428120.783276,0.03,19089569174.59644,0.01,4,a2t3.xlsx
0.9597123944163712,0.4024783205767623,2.5445722205255006,0.09340767819591957,0.9321124352086956,0.6441629940759653,1.215976149800536,0.5358768256779473,0.18442702616801698,0.1234329238802132,0.29699839060677313,0.8434237487182021,-1.1541787109463841,0.16310567215101998,-0.010886223544085756,0.29322657089716975,-0.8200506918212304,1.1352810977388943,-0.22593559128241006,0.2506906100586763,0.5981648984740972,-1.2500135494966014,-0.15598869857565745,-0.32539642132484276,-0.06801557739424836,-1.0769399522922891,1.063708168281127,18.143436396832424,41.580765101535206,212.95801348402168,-126.68344163128857,14.27584022312052,-9.060623339221799,42.599792085432505,0.45011684537883845,0.9892608692292355,2.551759090112907,28.039426936507404,81.94970747587341,-146.88601596973453,2.975411807400909,-10.78422403847037,17.396993502884442,-0.9559972662099768,3.4000894467848655,-4.376787129142135,49.00209906406359,163.591501169901,-197.44009001093474,-2.873381149953003,-34.14595570698786,23.782637646741293,-0.06073620362413828,1.0894038723149224,13267199.31200102,0.0,1267185.7013277404,0.0,1395185.2489016133,0.0,25212267806.258163,0.0,9710831482.925957,0.030000000000000002,29649434233.662056,0.01,4,a2t4.xlsx
0.9525458889180232,0.3947953802226111,2.56814697999781,0.15108925524580036,0.9332037404050391,0.6583583410911238,1.2129563177606504,0.5266665490458219,0.3113479818110365,0.19974961844895886,0.2591437706424215,0.883054702024445,-0.6403644431180033,0.2062091574530233,0.08323827661378654,0.3511460739379854,-0.38338509593008985,0.4710668916763736,-0.2227025957230886,0.24733063112707646,0.37521230679047335,-1.3014223665241151,-0.15185129693705607,-0.3162277435150889,-0.06753012321417094,-1.2744996905726307,1.725052980372535,17.80078784703848,36.81670841197739,162.54984323597878,-127.02612384063205,15.937958406281556,-4.977053503684799,38.49688770059572,0.21819302281332878,0.8142055710638814,4.020784308356404,26.59571872618094,81.97017462316805,-116.25523015214775,4.499170226809676,-9.23193748095642,20.19987733344538,-0.7455818742938572,2.2575138240033557,-4.524158944404982,37.71656603952366,148.7174207728934,-153.46203851945586,-7.188799331202312,-31.451816628634734,19.327434737890883,0.4970133718392602,0.9927842589451368,14555304.688907087,0.0,1465588.4798465567,0.0,1516426.0662542603,0.0,22894308127.20672,0.0,9904700776.315289,0.03054054054054054,19754770867.481773,0.010270270270270271,4,a2t5.xlsx
